facility_code,facility_name,lga,report_month,report_quarter,indicator_code,indicator_name,domain,numerator,denominator,indicator_value,unit,target_value,direction,met_target,gap_vs_target
PHC-010,Ushafa PHC,Bwari,2025-07,2025-Q3,DROP,Immunisation dropout rate,Child health,3.0,9.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-010,Ushafa PHC,Bwari,2025-08,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,9.0,22.2,percent,10,lower_is_better,False,-12.2
PHC-010,Ushafa PHC,Bwari,2025-09,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,9.0,22.2,percent,10,lower_is_better,False,-12.2
PHC-010,Ushafa PHC,Bwari,2025-10,2025-Q4,DROP,Immunisation dropout rate,Child health,3.0,9.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-010,Ushafa PHC,Bwari,2025-11,2025-Q4,DROP,Immunisation dropout rate,Child health,3.0,9.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-010,Ushafa PHC,Bwari,2025-12,2025-Q4,DROP,Immunisation dropout rate,Child health,3.0,10.0,30.0,percent,10,lower_is_better,False,-20.0
PHC-010,Ushafa PHC,Bwari,2026-01,2026-Q1,DROP,Immunisation dropout rate,Child health,,,,percent,10,lower_is_better,,
PHC-010,Ushafa PHC,Bwari,2026-02,2026-Q1,DROP,Immunisation dropout rate,Child health,4.0,12.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-010,Ushafa PHC,Bwari,2026-03,2026-Q1,DROP,Immunisation dropout rate,Child health,2.0,9.0,22.2,percent,10,lower_is_better,False,-12.2
PHC-010,Ushafa PHC,Bwari,2026-04,2026-Q2,DROP,Immunisation dropout rate,Child health,3.0,9.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-010,Ushafa PHC,Bwari,2026-05,2026-Q2,DROP,Immunisation dropout rate,Child health,2.0,10.0,20.0,percent,10,lower_is_better,False,-10.0
PHC-010,Ushafa PHC,Bwari,2026-06,2026-Q2,DROP,Immunisation dropout rate,Child health,3.0,9.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2024-07,2024-Q3,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2024-08,2024-Q3,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2024-09,2024-Q3,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2024-10,2024-Q4,DROP,Immunisation dropout rate,Child health,3.0,7.0,42.9,percent,10,lower_is_better,False,-32.9
PHC-012,Igu PHC,Bwari,2024-11,2024-Q4,DROP,Immunisation dropout rate,Child health,2.0,7.0,28.6,percent,10,lower_is_better,False,-18.6
PHC-012,Igu PHC,Bwari,2024-12,2024-Q4,DROP,Immunisation dropout rate,Child health,2.0,7.0,28.6,percent,10,lower_is_better,False,-18.6
PHC-012,Igu PHC,Bwari,2025-01,2025-Q1,DROP,Immunisation dropout rate,Child health,2.0,8.0,25.0,percent,10,lower_is_better,False,-15.0
PHC-012,Igu PHC,Bwari,2025-02,2025-Q1,DROP,Immunisation dropout rate,Child health,2.0,7.0,28.6,percent,10,lower_is_better,False,-18.6
PHC-012,Igu PHC,Bwari,2025-03,2025-Q1,DROP,Immunisation dropout rate,Child health,2.0,7.0,28.6,percent,10,lower_is_better,False,-18.6
PHC-012,Igu PHC,Bwari,2025-04,2025-Q2,DROP,Immunisation dropout rate,Child health,2.0,8.0,25.0,percent,10,lower_is_better,False,-15.0
PHC-012,Igu PHC,Bwari,2025-05,2025-Q2,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2025-06,2025-Q2,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2025-07,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2025-08,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2025-09,2025-Q3,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2025-10,2025-Q4,DROP,Immunisation dropout rate,Child health,1.0,6.0,16.7,percent,10,lower_is_better,False,-6.7
PHC-012,Igu PHC,Bwari,2025-11,2025-Q4,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2025-12,2025-Q4,DROP,Immunisation dropout rate,Child health,2.0,7.0,28.6,percent,10,lower_is_better,False,-18.6
PHC-012,Igu PHC,Bwari,2026-01,2026-Q1,DROP,Immunisation dropout rate,Child health,2.0,7.0,28.6,percent,10,lower_is_better,False,-18.6
PHC-012,Igu PHC,Bwari,2026-02,2026-Q1,DROP,Immunisation dropout rate,Child health,3.0,7.0,42.9,percent,10,lower_is_better,False,-32.9
PHC-012,Igu PHC,Bwari,2026-03,2026-Q1,DROP,Immunisation dropout rate,Child health,3.0,7.0,42.9,percent,10,lower_is_better,False,-32.9
PHC-012,Igu PHC,Bwari,2026-04,2026-Q2,DROP,Immunisation dropout rate,Child health,2.0,6.0,33.3,percent,10,lower_is_better,False,-23.3
PHC-012,Igu PHC,Bwari,2026-05,2026-Q2,DROP,Immunisation dropout rate,Child health,2.0,5.0,40.0,percent,10,lower_is_better,False,-30.0
PHC-012,Igu PHC,Bwari,2026-06,2026-Q2,DROP,Immunisation dropout rate,Child health,2.0,5.0,40.0,percent,10,lower_is_better,False,-30.0
CH-007,Kuje Cottage Hospital,Kuje,2024-07,2024-Q3,FDR,Facility delivery rate,Delivery,24.0,43.8,54.8,percent,65,higher_is_better,False,-10.2
CH-007,Kuje Cottage Hospital,Kuje,2024-08,2024-Q3,FDR,Facility delivery rate,Delivery,28.0,43.8,63.9,percent,65,higher_is_better,False,-1.1
CH-007,Kuje Cottage Hospital,Kuje,2024-09,2024-Q3,FDR,Facility delivery rate,Delivery,29.0,43.8,66.2,percent,65,higher_is_better,True,1.2
CH-007,Kuje Cottage Hospital,Kuje,2024-10,2024-Q4,FDR,Facility delivery rate,Delivery,25.0,43.8,57.1,percent,65,higher_is_better,False,-7.9
CH-007,Kuje Cottage Hospital,Kuje,2024-11,2024-Q4,FDR,Facility delivery rate,Delivery,31.0,43.8,70.8,percent,65,higher_is_better,True,5.8
CH-007,Kuje Cottage Hospital,Kuje,2024-12,2024-Q4,FDR,Facility delivery rate,Delivery,34.0,43.8,77.6,percent,65,higher_is_better,True,12.6
CH-007,Kuje Cottage Hospital,Kuje,2025-01,2025-Q1,FDR,Facility delivery rate,Delivery,29.0,43.8,66.2,percent,65,higher_is_better,True,1.2
CH-007,Kuje Cottage Hospital,Kuje,2025-02,2025-Q1,FDR,Facility delivery rate,Delivery,35.0,43.8,79.9,percent,65,higher_is_better,True,14.9
CH-007,Kuje Cottage Hospital,Kuje,2025-03,2025-Q1,FDR,Facility delivery rate,Delivery,33.0,43.8,75.3,percent,65,higher_is_better,True,10.3
CH-007,Kuje Cottage Hospital,Kuje,2025-04,2025-Q2,FDR,Facility delivery rate,Delivery,32.0,43.8,73.1,percent,65,higher_is_better,True,8.1
CH-007,Kuje Cottage Hospital,Kuje,2025-05,2025-Q2,FDR,Facility delivery rate,Delivery,28.0,43.8,63.9,percent,65,higher_is_better,False,-1.1
CH-007,Kuje Cottage Hospital,Kuje,2025-06,2025-Q2,FDR,Facility delivery rate,Delivery,34.0,43.8,77.6,percent,65,higher_is_better,True,12.6
CH-007,Kuje Cottage Hospital,Kuje,2025-07,2025-Q3,FDR,Facility delivery rate,Delivery,23.0,43.8,52.5,percent,65,higher_is_better,False,-12.5
CH-007,Kuje Cottage Hospital,Kuje,2025-08,2025-Q3,FDR,Facility delivery rate,Delivery,25.0,43.8,57.1,percent,65,higher_is_better,False,-7.9
CH-007,Kuje Cottage Hospital,Kuje,2025-09,2025-Q3,FDR,Facility delivery rate,Delivery,30.0,43.8,68.5,percent,65,higher_is_better,True,3.5
CH-007,Kuje Cottage Hospital,Kuje,2025-10,2025-Q4,FDR,Facility delivery rate,Delivery,36.0,43.8,82.2,percent,65,higher_is_better,True,17.2
CH-007,Kuje Cottage Hospital,Kuje,2025-11,2025-Q4,FDR,Facility delivery rate,Delivery,32.0,43.8,73.1,percent,65,higher_is_better,True,8.1
CH-007,Kuje Cottage Hospital,Kuje,2025-12,2025-Q4,FDR,Facility delivery rate,Delivery,26.0,43.8,59.4,percent,65,higher_is_better,False,-5.6
CH-007,Kuje Cottage Hospital,Kuje,2026-01,2026-Q1,FDR,Facility delivery rate,Delivery,30.0,43.8,68.5,percent,65,higher_is_better,True,3.5
CH-007,Kuje Cottage Hospital,Kuje,2026-02,2026-Q1,FDR,Facility delivery rate,Delivery,37.0,43.8,84.5,percent,65,higher_is_better,True,19.5
CH-007,Kuje Cottage Hospital,Kuje,2026-03,2026-Q1,FDR,Facility delivery rate,Delivery,32.0,43.8,73.1,percent,65,higher_is_better,True,8.1
CH-007,Kuje Cottage Hospital,Kuje,2026-04,2026-Q2,FDR,Facility delivery rate,Delivery,32.0,43.8,73.1,percent,65,higher_is_better,True,8.1
CH-007,Kuje Cottage Hospital,Kuje,2026-05,2026-Q2,FDR,Facility delivery rate,Delivery,33.0,43.8,75.3,percent,65,higher_is_better,True,10.3
CH-007,Kuje Cottage Hospital,Kuje,2026-06,2026-Q2,FDR,Facility delivery rate,Delivery,22.0,43.8,50.2,percent,65,higher_is_better,False,-14.8
CH-011,Kubwa Cottage Hospital,Bwari,2024-07,2024-Q3,FDR,Facility delivery rate,Delivery,42.0,60.8,69.1,percent,65,higher_is_better,True,4.1
CH-011,Kubwa Cottage Hospital,Bwari,2024-08,2024-Q3,FDR,Facility delivery rate,Delivery,37.0,60.8,60.9,percent,65,higher_is_better,False,-4.1
CH-011,Kubwa Cottage Hospital,Bwari,2024-09,2024-Q3,FDR,Facility delivery rate,Delivery,34.0,60.8,55.9,percent,65,higher_is_better,False,-9.1
CH-011,Kubwa Cottage Hospital,Bwari,2024-10,2024-Q4,FDR,Facility delivery rate,Delivery,45.0,60.8,74.0,percent,65,higher_is_better,True,9.0
CH-011,Kubwa Cottage Hospital,Bwari,2024-11,2024-Q4,FDR,Facility delivery rate,Delivery,40.0,60.8,65.8,percent,65,higher_is_better,True,0.8
CH-011,Kubwa Cottage Hospital,Bwari,2024-12,2024-Q4,FDR,Facility delivery rate,Delivery,50.0,60.8,82.2,percent,65,higher_is_better,True,17.2
CH-011,Kubwa Cottage Hospital,Bwari,2025-01,2025-Q1,FDR,Facility delivery rate,Delivery,44.0,60.8,72.4,percent,65,higher_is_better,True,7.4
CH-011,Kubwa Cottage Hospital,Bwari,2025-02,2025-Q1,FDR,Facility delivery rate,Delivery,38.0,60.8,62.5,percent,65,higher_is_better,False,-2.5
CH-011,Kubwa Cottage Hospital,Bwari,2025-03,2025-Q1,FDR,Facility delivery rate,Delivery,46.0,60.8,75.7,percent,65,higher_is_better,True,10.7
CH-011,Kubwa Cottage Hospital,Bwari,2025-04,2025-Q2,FDR,Facility delivery rate,Delivery,43.0,60.8,70.7,percent,65,higher_is_better,True,5.7
CH-011,Kubwa Cottage Hospital,Bwari,2025-05,2025-Q2,FDR,Facility delivery rate,Delivery,37.0,60.8,60.9,percent,65,higher_is_better,False,-4.1
CH-011,Kubwa Cottage Hospital,Bwari,2025-06,2025-Q2,FDR,Facility delivery rate,Delivery,36.0,60.8,59.2,percent,65,higher_is_better,False,-5.8
CH-011,Kubwa Cottage Hospital,Bwari,2025-07,2025-Q3,FDR,Facility delivery rate,Delivery,31.0,60.8,51.0,percent,65,higher_is_better,False,-14.0
CH-011,Kubwa Cottage Hospital,Bwari,2025-08,2025-Q3,FDR,Facility delivery rate,Delivery,42.0,60.8,69.1,percent,65,higher_is_better,True,4.1
CH-011,Kubwa Cottage Hospital,Bwari,2025-09,2025-Q3,FDR,Facility delivery rate,Delivery,43.0,60.8,70.7,percent,65,higher_is_better,True,5.7
CH-011,Kubwa Cottage Hospital,Bwari,2025-10,2025-Q4,FDR,Facility delivery rate,Delivery,49.0,60.8,80.6,percent,65,higher_is_better,True,15.6
CH-011,Kubwa Cottage Hospital,Bwari,2025-11,2025-Q4,FDR,Facility delivery rate,Delivery,48.0,60.8,78.9,percent,65,higher_is_better,True,13.9
CH-011,Kubwa Cottage Hospital,Bwari,2025-12,2025-Q4,FDR,Facility delivery rate,Delivery,38.0,60.8,62.5,percent,65,higher_is_better,False,-2.5
CH-011,Kubwa Cottage Hospital,Bwari,2026-01,2026-Q1,FDR,Facility delivery rate,Delivery,42.0,60.8,69.1,percent,65,higher_is_better,True,4.1
CH-011,Kubwa Cottage Hospital,Bwari,2026-02,2026-Q1,FDR,Facility delivery rate,Delivery,49.0,60.8,80.6,percent,65,higher_is_better,True,15.6
CH-011,Kubwa Cottage Hospital,Bwari,2026-03,2026-Q1,FDR,Facility delivery rate,Delivery,44.0,60.8,72.4,percent,65,higher_is_better,True,7.4
CH-011,Kubwa Cottage Hospital,Bwari,2026-04,2026-Q2,FDR,Facility delivery rate,Delivery,40.0,60.8,65.8,percent,65,higher_is_better,True,0.8
CH-011,Kubwa Cottage Hospital,Bwari,2026-05,2026-Q2,FDR,Facility delivery rate,Delivery,40.0,60.8,65.8,percent,65,higher_is_better,True,0.8
CH-011,Kubwa Cottage Hospital,Bwari,2026-06,2026-Q2,FDR,Facility delivery rate,Delivery,39.0,60.8,64.1,percent,65,higher_is_better,False,-0.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-07,2024-Q3,FDR,Facility delivery rate,Delivery,55.0,78.0,70.5,percent,65,higher_is_better,True,5.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-08,2024-Q3,FDR,Facility delivery rate,Delivery,44.0,78.0,56.4,percent,65,higher_is_better,False,-8.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-09,2024-Q3,FDR,Facility delivery rate,Delivery,59.0,78.0,75.6,percent,65,higher_is_better,True,10.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-10,2024-Q4,FDR,Facility delivery rate,Delivery,73.0,78.0,93.6,percent,65,higher_is_better,True,28.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-11,2024-Q4,FDR,Facility delivery rate,Delivery,68.0,78.0,87.2,percent,65,higher_is_better,True,22.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-12,2024-Q4,FDR,Facility delivery rate,Delivery,64.0,78.0,82.1,percent,65,higher_is_better,True,17.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-01,2025-Q1,FDR,Facility delivery rate,Delivery,57.0,78.0,73.1,percent,65,higher_is_better,True,8.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-02,2025-Q1,FDR,Facility delivery rate,Delivery,63.0,78.0,80.8,percent,65,higher_is_better,True,15.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-03,2025-Q1,FDR,Facility delivery rate,Delivery,64.0,78.0,82.1,percent,65,higher_is_better,True,17.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-04,2025-Q2,FDR,Facility delivery rate,Delivery,65.0,78.0,83.3,percent,65,higher_is_better,True,18.3
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-05,2025-Q2,FDR,Facility delivery rate,Delivery,62.0,78.0,79.5,percent,65,higher_is_better,True,14.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-06,2025-Q2,FDR,Facility delivery rate,Delivery,54.0,78.0,69.2,percent,65,higher_is_better,True,4.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-07,2025-Q3,FDR,Facility delivery rate,Delivery,61.0,78.0,78.2,percent,65,higher_is_better,True,13.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-08,2025-Q3,FDR,Facility delivery rate,Delivery,53.0,78.0,67.9,percent,65,higher_is_better,True,2.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-09,2025-Q3,FDR,Facility delivery rate,Delivery,57.0,78.0,73.1,percent,65,higher_is_better,True,8.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-10,2025-Q4,FDR,Facility delivery rate,Delivery,68.0,78.0,87.2,percent,65,higher_is_better,True,22.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-11,2025-Q4,FDR,Facility delivery rate,Delivery,61.0,78.0,78.2,percent,65,higher_is_better,True,13.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-12,2025-Q4,FDR,Facility delivery rate,Delivery,65.0,78.0,83.3,percent,65,higher_is_better,True,18.3
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-01,2026-Q1,FDR,Facility delivery rate,Delivery,61.0,78.0,78.2,percent,65,higher_is_better,True,13.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-02,2026-Q1,FDR,Facility delivery rate,Delivery,65.0,78.0,83.3,percent,65,higher_is_better,True,18.3
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-03,2026-Q1,FDR,Facility delivery rate,Delivery,68.0,78.0,87.2,percent,65,higher_is_better,True,22.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-04,2026-Q2,FDR,Facility delivery rate,Delivery,69.0,78.0,88.5,percent,65,higher_is_better,True,23.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-05,2026-Q2,FDR,Facility delivery rate,Delivery,53.0,78.0,67.9,percent,65,higher_is_better,True,2.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-06,2026-Q2,FDR,Facility delivery rate,Delivery,62.0,78.0,79.5,percent,65,higher_is_better,True,14.5
PHC-001,Gwagwalada PHC,Gwagwalada,2024-07,2024-Q3,FDR,Facility delivery rate,Delivery,22.0,31.8,69.2,percent,65,higher_is_better,True,4.2
PHC-001,Gwagwalada PHC,Gwagwalada,2024-08,2024-Q3,FDR,Facility delivery rate,Delivery,20.0,31.8,62.9,percent,65,higher_is_better,False,-2.1
PHC-001,Gwagwalada PHC,Gwagwalada,2024-09,2024-Q3,FDR,Facility delivery rate,Delivery,22.0,31.8,69.2,percent,65,higher_is_better,True,4.2
PHC-001,Gwagwalada PHC,Gwagwalada,2024-10,2024-Q4,FDR,Facility delivery rate,Delivery,24.0,31.8,75.5,percent,65,higher_is_better,True,10.5
PHC-001,Gwagwalada PHC,Gwagwalada,2024-11,2024-Q4,FDR,Facility delivery rate,Delivery,25.0,31.8,78.6,percent,65,higher_is_better,True,13.6
PHC-001,Gwagwalada PHC,Gwagwalada,2024-12,2024-Q4,FDR,Facility delivery rate,Delivery,31.0,31.8,97.5,percent,65,higher_is_better,True,32.5
PHC-001,Gwagwalada PHC,Gwagwalada,2025-01,2025-Q1,FDR,Facility delivery rate,Delivery,27.0,31.8,84.9,percent,65,higher_is_better,True,19.9
PHC-001,Gwagwalada PHC,Gwagwalada,2025-02,2025-Q1,FDR,Facility delivery rate,Delivery,27.0,31.8,84.9,percent,65,higher_is_better,True,19.9
PHC-001,Gwagwalada PHC,Gwagwalada,2025-03,2025-Q1,FDR,Facility delivery rate,Delivery,25.0,31.8,78.6,percent,65,higher_is_better,True,13.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-04,2025-Q2,FDR,Facility delivery rate,Delivery,28.0,31.8,88.1,percent,65,higher_is_better,True,23.1
PHC-001,Gwagwalada PHC,Gwagwalada,2025-05,2025-Q2,FDR,Facility delivery rate,Delivery,25.0,31.8,78.6,percent,65,higher_is_better,True,13.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-06,2025-Q2,FDR,Facility delivery rate,Delivery,19.0,31.8,59.7,percent,65,higher_is_better,False,-5.3
PHC-001,Gwagwalada PHC,Gwagwalada,2025-07,2025-Q3,FDR,Facility delivery rate,Delivery,23.0,31.8,72.3,percent,65,higher_is_better,True,7.3
PHC-001,Gwagwalada PHC,Gwagwalada,2025-08,2025-Q3,FDR,Facility delivery rate,Delivery,20.0,31.8,62.9,percent,65,higher_is_better,False,-2.1
PHC-001,Gwagwalada PHC,Gwagwalada,2025-09,2025-Q3,FDR,Facility delivery rate,Delivery,21.0,31.8,66.0,percent,65,higher_is_better,True,1.0
PHC-001,Gwagwalada PHC,Gwagwalada,2025-10,2025-Q4,FDR,Facility delivery rate,Delivery,25.0,31.8,78.6,percent,65,higher_is_better,True,13.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-11,2025-Q4,FDR,Facility delivery rate,Delivery,25.0,31.8,78.6,percent,65,higher_is_better,True,13.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-12,2025-Q4,FDR,Facility delivery rate,Delivery,26.0,31.8,81.8,percent,65,higher_is_better,True,16.8
PHC-001,Gwagwalada PHC,Gwagwalada,2026-01,2026-Q1,FDR,Facility delivery rate,Delivery,28.0,31.8,88.1,percent,65,higher_is_better,True,23.1
PHC-001,Gwagwalada PHC,Gwagwalada,2026-02,2026-Q1,FDR,Facility delivery rate,Delivery,27.0,31.8,84.9,percent,65,higher_is_better,True,19.9
PHC-001,Gwagwalada PHC,Gwagwalada,2026-03,2026-Q1,FDR,Facility delivery rate,Delivery,24.0,31.8,75.5,percent,65,higher_is_better,True,10.5
PHC-001,Gwagwalada PHC,Gwagwalada,2026-04,2026-Q2,FDR,Facility delivery rate,Delivery,27.0,31.8,84.9,percent,65,higher_is_better,True,19.9
PHC-001,Gwagwalada PHC,Gwagwalada,2026-05,2026-Q2,FDR,Facility delivery rate,Delivery,27.0,31.8,84.9,percent,65,higher_is_better,True,19.9
PHC-001,Gwagwalada PHC,Gwagwalada,2026-06,2026-Q2,FDR,Facility delivery rate,Delivery,21.0,31.8,66.0,percent,65,higher_is_better,True,1.0
PHC-002,Dobi PHC,Gwagwalada,2024-07,2024-Q3,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2024-08,2024-Q3,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2024-09,2024-Q3,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2024-10,2024-Q4,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2024-11,2024-Q4,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2024-12,2024-Q4,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2025-01,2025-Q1,FDR,Facility delivery rate,Delivery,10.0,13.7,73.0,percent,65,higher_is_better,True,8.0
PHC-002,Dobi PHC,Gwagwalada,2025-02,2025-Q1,FDR,Facility delivery rate,Delivery,10.0,13.7,73.0,percent,65,higher_is_better,True,8.0
PHC-002,Dobi PHC,Gwagwalada,2025-03,2025-Q1,FDR,Facility delivery rate,Delivery,9.0,13.7,65.7,percent,65,higher_is_better,True,0.7
PHC-002,Dobi PHC,Gwagwalada,2025-04,2025-Q2,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2025-05,2025-Q2,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2025-06,2025-Q2,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2025-07,2025-Q3,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2025-08,2025-Q3,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2025-09,2025-Q3,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2025-10,2025-Q4,FDR,Facility delivery rate,Delivery,9.0,13.7,65.7,percent,65,higher_is_better,True,0.7
PHC-002,Dobi PHC,Gwagwalada,2025-11,2025-Q4,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2025-12,2025-Q4,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2026-01,2026-Q1,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-002,Dobi PHC,Gwagwalada,2026-02,2026-Q1,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2026-03,2026-Q1,FDR,Facility delivery rate,Delivery,9.0,13.7,65.7,percent,65,higher_is_better,True,0.7
PHC-002,Dobi PHC,Gwagwalada,2026-04,2026-Q2,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2026-05,2026-Q2,FDR,Facility delivery rate,Delivery,8.0,13.7,58.4,percent,65,higher_is_better,False,-6.6
PHC-002,Dobi PHC,Gwagwalada,2026-06,2026-Q2,FDR,Facility delivery rate,Delivery,7.0,13.7,51.1,percent,65,higher_is_better,False,-13.9
PHC-003,Zuba PHC,Gwagwalada,2024-07,2024-Q3,FDR,Facility delivery rate,Delivery,13.0,21.2,61.3,percent,65,higher_is_better,False,-3.7
PHC-003,Zuba PHC,Gwagwalada,2024-08,2024-Q3,FDR,Facility delivery rate,Delivery,14.0,21.2,66.0,percent,65,higher_is_better,True,1.0
